contrast,task_id,difference_lower,difference_upper,state
ROTATING_H-FIXED_H,atcoder/abc376_f,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3771,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc370_d,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc368_d,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3639,1.0,1.0,gain
ROTATING_H-FIXED_H,atcoder/abc367_e,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-FIXED_H,leetcode/3676,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3634,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-FIXED_H,atcoder/arc190_c,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc389_d,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-FIXED_H,atcoder/abc378_c,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc366_g,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3566,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-FIXED_H,leetcode/3587,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-FIXED_H,atcoder/arc192_e,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/arc189_d,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3748,1.0,1.0,gain
ROTATING_H-FIXED_H,leetcode/3799,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/arc182_c,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc400_e,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3563,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc373_e,0.0,0.0,tie
ROTATING_H-FIXED_H,leetcode/3704,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc391_f,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-FIXED_H,atcoder/abc389_b,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc367_b,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-FIXED_H,atcoder/abc369_d,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc377_g,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-FIXED_H,leetcode/3791,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-FIXED_H,atcoder/abc381_b,0.0,0.0,tie
ROTATING_H-FIXED_H,atcoder/abc385_c,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-FIXED_H,atcoder/abc366_f,0.0,0.0,tie
ROTATING_H-D,leetcode/3731,0.0,0.0,tie
ROTATING_H-D,atcoder/abc392_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3654,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc371_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc388_f,0.0,0.0,tie
ROTATING_H-D,atcoder/arc195_a,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc194_e,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3485,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc375_e,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,leetcode/3805,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc183_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3548,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc374_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3637,0.0,0.0,tie
ROTATING_H-D,atcoder/arc185_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc390_d,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,leetcode/3692,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3608,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc380_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc399_b,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/abc365_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc379_d,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc374_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc399_e,0.0,0.0,tie
ROTATING_H-D,leetcode/3777,0.0,0.0,tie
ROTATING_H-D,leetcode/3605,0.0,0.0,tie
ROTATING_H-D,atcoder/arc192_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc398_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc391_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc371_c,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,atcoder/abc393_a,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3763,0.0,0.0,tie
ROTATING_H-D,atcoder/abc400_g,0.0,0.0,tie
ROTATING_H-D,leetcode/3502,0.0,0.0,tie
ROTATING_H-D,atcoder/abc385_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc373_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3518,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc377_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3832,0.0,0.0,tie
ROTATING_H-D,atcoder/abc391_e,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc368_c,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,leetcode/3495,0.0,0.0,tie
ROTATING_H-D,leetcode/3789,0.0,0.0,tie
ROTATING_H-D,atcoder/arc185_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3736,0.0,0.0,tie
ROTATING_H-D,atcoder/abc370_f,0.0,0.0,tie
ROTATING_H-D,atcoder/arc188_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3788,0.0,0.0,tie
ROTATING_H-D,atcoder/abc393_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3682,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3744,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,atcoder/abc398_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc398_d,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/arc181_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc374_b,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/abc372_g,0.0,0.0,tie
ROTATING_H-D,atcoder/arc194_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3751,0.0,0.0,tie
ROTATING_H-D,atcoder/arc193_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc377_d,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc377_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc393_f,0.0,0.0,tie
ROTATING_H-D,atcoder/abc390_e,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,atcoder/abc394_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc398_a,0.0,0.0,tie
ROTATING_H-D,leetcode/3811,0.0,0.0,tie
ROTATING_H-D,atcoder/abc368_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc366_d,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc188_a,0.0,0.0,tie
ROTATING_H-D,leetcode/3543,0.0,0.0,tie
ROTATING_H-D,atcoder/abc388_e,0.0,0.0,tie
ROTATING_H-D,atcoder/arc187_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3649,0.0,0.0,tie
ROTATING_H-D,atcoder/abc375_a,0.0,0.0,tie
ROTATING_H-D,atcoder/arc188_c,0.0,0.0,tie
ROTATING_H-D,leetcode/3785,0.0,0.0,tie
ROTATING_H-D,atcoder/abc385_f,0.0,0.0,tie
ROTATING_H-D,atcoder/arc189_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3784,0.0,0.0,tie
ROTATING_H-D,leetcode/3709,0.0,0.0,tie
ROTATING_H-D,leetcode/3656,0.0,0.0,tie
ROTATING_H-D,atcoder/arc196_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc373_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc379_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc396_f,0.0,0.0,tie
ROTATING_H-D,leetcode/3627,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc189_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc381_e,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/abc386_e,0.0,0.0,tie
ROTATING_H-D,leetcode/3535,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3552,0.0,0.0,tie
ROTATING_H-D,leetcode/3527,0.0,0.0,tie
ROTATING_H-D,atcoder/abc373_a,0.0,0.0,tie
ROTATING_H-D,leetcode/3588,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc378_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc366_c,0.0,0.0,tie
ROTATING_H-D,leetcode/3701,0.0,0.0,tie
ROTATING_H-D,atcoder/abc377_c,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,leetcode/3778,0.0,0.0,tie
ROTATING_H-D,atcoder/abc396_c,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3764,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3754,0.0,0.0,tie
ROTATING_H-D,leetcode/3794,0.0,0.0,tie
ROTATING_H-D,atcoder/abc387_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc369_a,0.0,0.0,tie
ROTATING_H-D,leetcode/3532,0.0,0.0,tie
ROTATING_H-D,leetcode/3793,0.0,0.0,tie
ROTATING_H-D,leetcode/3781,0.0,0.0,tie
ROTATING_H-D,atcoder/abc387_c,0.0,0.0,tie
ROTATING_H-D,atcoder/arc183_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc382_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3773,0.0,0.0,tie
ROTATING_H-D,leetcode/3522,0.0,0.0,tie
ROTATING_H-D,leetcode/3687,0.0,0.0,tie
ROTATING_H-D,atcoder/abc391_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc385_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc394_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc374_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc395_b,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/abc398_f,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc388_d,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc385_e,0.0,0.0,tie
ROTATING_H-D,atcoder/abc378_f,0.0,0.0,tie
ROTATING_H-D,leetcode/3607,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3583,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc384_a,0.0,0.0,tie
ROTATING_H-D,leetcode/3759,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc381_d,0.0,0.0,tie
ROTATING_H-D,atcoder/abc386_f,0.0,0.0,tie
ROTATING_H-D,atcoder/abc397_b,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc194_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc395_e,0.0,0.0,tie
ROTATING_H-D,leetcode/3690,0.0,0.0,tie
ROTATING_H-D,leetcode/3651,0.0,0.0,tie
ROTATING_H-D,leetcode/3528,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3657,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc400_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3714,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc396_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3560,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3525,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc378_e,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3591,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3688,0.0,0.0,tie
ROTATING_H-D,leetcode/3765,0.0,0.0,tie
ROTATING_H-D,atcoder/abc368_e,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc368_f,0.0,0.0,tie
ROTATING_H-D,atcoder/abc390_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc370_e,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc392_c,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc375_f,0.0,0.0,tie
ROTATING_H-D,atcoder/abc387_f,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3562,0.0,0.0,tie
ROTATING_H-D,atcoder/abc373_g,0.0,0.0,tie
ROTATING_H-D,atcoder/abc386_a,0.0,0.0,tie
ROTATING_H-D,atcoder/abc380_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3540,0.0,0.0,tie
ROTATING_H-D,atcoder/arc192_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3593,0.0,0.0,tie
ROTATING_H-D,leetcode/3610,0.0,0.0,tie
ROTATING_H-D,leetcode/3616,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3510,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,atcoder/abc365_c,0.0,0.0,tie
ROTATING_H-D,atcoder/arc185_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3750,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc400_b,0.0,0.0,tie
ROTATING_H-D,leetcode/3733,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3737,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc376_f,0.0,0.0,tie
ROTATING_H-D,leetcode/3771,0.0,0.0,tie
ROTATING_H-D,atcoder/abc370_d,0.0,0.0,tie
ROTATING_H-D,atcoder/abc368_d,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3639,0.0,0.0,tie
ROTATING_H-D,atcoder/abc367_e,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,leetcode/3676,0.0,0.0,tie
ROTATING_H-D,leetcode/3634,-1.0,-1.0,loss
ROTATING_H-D,atcoder/arc190_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc389_d,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/abc378_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc366_g,0.0,0.0,tie
ROTATING_H-D,leetcode/3566,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3587,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-D,atcoder/arc192_e,0.0,0.0,tie
ROTATING_H-D,atcoder/arc189_d,0.0,0.0,tie
ROTATING_H-D,leetcode/3748,0.0,0.0,tie
ROTATING_H-D,leetcode/3799,0.0,0.0,tie
ROTATING_H-D,atcoder/arc182_c,0.0,0.0,tie
ROTATING_H-D,atcoder/abc400_e,-1.0,-1.0,loss
ROTATING_H-D,leetcode/3563,0.0,0.0,tie
ROTATING_H-D,atcoder/abc373_e,0.0,0.0,tie
ROTATING_H-D,leetcode/3704,0.0,0.0,tie
ROTATING_H-D,atcoder/abc391_f,0.0,0.0,tie
ROTATING_H-D,atcoder/abc389_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc367_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc369_d,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc377_g,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-D,leetcode/3791,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc381_b,0.0,0.0,tie
ROTATING_H-D,atcoder/abc385_c,-1.0,-1.0,loss
ROTATING_H-D,atcoder/abc366_f,0.0,0.0,tie
ROTATING_H-P,leetcode/3731,0.0,0.0,tie
ROTATING_H-P,atcoder/abc392_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3654,0.0,0.0,tie
ROTATING_H-P,atcoder/abc371_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc388_f,0.0,0.0,tie
ROTATING_H-P,atcoder/arc195_a,0.0,0.0,tie
ROTATING_H-P,atcoder/arc194_e,0.0,0.0,tie
ROTATING_H-P,leetcode/3485,0.0,0.0,tie
ROTATING_H-P,atcoder/abc375_e,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3805,0.0,0.0,tie
ROTATING_H-P,atcoder/arc183_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3548,0.0,0.0,tie
ROTATING_H-P,atcoder/abc374_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3637,0.0,0.0,tie
ROTATING_H-P,atcoder/arc185_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc390_d,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3692,0.0,0.0,tie
ROTATING_H-P,leetcode/3608,0.0,0.0,tie
ROTATING_H-P,atcoder/abc380_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc399_b,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-P,atcoder/abc365_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc379_d,0.0,0.0,tie
ROTATING_H-P,atcoder/abc374_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc399_e,0.0,0.0,tie
ROTATING_H-P,leetcode/3777,0.0,0.0,tie
ROTATING_H-P,leetcode/3605,1.0,1.0,gain
ROTATING_H-P,atcoder/arc192_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc398_b,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc391_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc371_c,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/abc393_a,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,leetcode/3763,0.0,0.0,tie
ROTATING_H-P,atcoder/abc400_g,0.0,0.0,tie
ROTATING_H-P,leetcode/3502,0.0,0.0,tie
ROTATING_H-P,atcoder/abc385_a,1.0,1.0,gain
ROTATING_H-P,atcoder/abc373_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3518,0.0,0.0,tie
ROTATING_H-P,atcoder/abc377_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3832,1.0,1.0,gain
ROTATING_H-P,atcoder/abc391_e,0.0,0.0,tie
ROTATING_H-P,atcoder/abc368_c,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3495,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3789,0.0,0.0,tie
ROTATING_H-P,atcoder/arc185_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3736,0.0,0.0,tie
ROTATING_H-P,atcoder/abc370_f,0.0,0.0,tie
ROTATING_H-P,atcoder/arc188_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3788,0.0,0.0,tie
ROTATING_H-P,atcoder/abc393_b,1.0,1.0,gain
ROTATING_H-P,leetcode/3682,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3744,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/abc398_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc398_d,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/arc181_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc374_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc372_g,0.0,0.0,tie
ROTATING_H-P,atcoder/arc194_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3751,0.0,0.0,tie
ROTATING_H-P,atcoder/arc193_a,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,atcoder/abc377_d,0.0,0.0,tie
ROTATING_H-P,atcoder/abc377_a,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc393_f,1.0,1.0,gain
ROTATING_H-P,atcoder/abc390_e,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/abc394_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc398_a,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3811,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc368_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc366_d,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-P,atcoder/arc188_a,0.0,0.0,tie
ROTATING_H-P,leetcode/3543,0.0,0.0,tie
ROTATING_H-P,atcoder/abc388_e,1.0,1.0,gain
ROTATING_H-P,atcoder/arc187_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3649,1.0,1.0,gain
ROTATING_H-P,atcoder/abc375_a,0.0,0.0,tie
ROTATING_H-P,atcoder/arc188_c,0.0,0.0,tie
ROTATING_H-P,leetcode/3785,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc385_f,0.0,0.0,tie
ROTATING_H-P,atcoder/arc189_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3784,0.0,0.0,tie
ROTATING_H-P,leetcode/3709,0.0,0.0,tie
ROTATING_H-P,leetcode/3656,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/arc196_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc373_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc379_c,1.0,1.0,gain
ROTATING_H-P,atcoder/abc396_f,0.0,0.0,tie
ROTATING_H-P,leetcode/3627,0.0,0.0,tie
ROTATING_H-P,atcoder/arc189_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc381_e,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc386_e,0.0,0.0,tie
ROTATING_H-P,leetcode/3535,0.0,0.0,tie
ROTATING_H-P,leetcode/3552,0.0,0.0,tie
ROTATING_H-P,leetcode/3527,0.0,0.0,tie
ROTATING_H-P,atcoder/abc373_a,0.0,0.0,tie
ROTATING_H-P,leetcode/3588,0.0,0.0,tie
ROTATING_H-P,atcoder/abc378_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc366_c,0.0,0.0,tie
ROTATING_H-P,leetcode/3701,0.0,0.0,tie
ROTATING_H-P,atcoder/abc377_c,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3778,0.0,0.0,tie
ROTATING_H-P,atcoder/abc396_c,0.0,0.0,tie
ROTATING_H-P,leetcode/3764,-1.0,-1.0,loss
ROTATING_H-P,leetcode/3754,0.0,0.0,tie
ROTATING_H-P,leetcode/3794,0.0,0.0,tie
ROTATING_H-P,atcoder/abc387_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc369_a,1.0,1.0,gain
ROTATING_H-P,leetcode/3532,0.0,0.0,tie
ROTATING_H-P,leetcode/3793,1.0,1.0,gain
ROTATING_H-P,leetcode/3781,0.0,0.0,tie
ROTATING_H-P,atcoder/abc387_c,0.0,0.0,tie
ROTATING_H-P,atcoder/arc183_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc382_b,1.0,1.0,gain
ROTATING_H-P,leetcode/3773,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3522,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3687,0.0,0.0,tie
ROTATING_H-P,atcoder/abc391_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc385_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc394_b,0.0,0.0,tie
ROTATING_H-P,atcoder/abc374_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc395_b,-0.6666666666666666,-0.6666666666666666,loss
ROTATING_H-P,atcoder/abc398_f,0.0,0.0,tie
ROTATING_H-P,atcoder/abc388_d,0.0,0.0,tie
ROTATING_H-P,atcoder/abc385_e,0.0,0.0,tie
ROTATING_H-P,atcoder/abc378_f,0.0,0.0,tie
ROTATING_H-P,leetcode/3607,0.0,0.0,tie
ROTATING_H-P,leetcode/3583,0.0,0.0,tie
ROTATING_H-P,atcoder/abc384_a,0.0,0.0,tie
ROTATING_H-P,leetcode/3759,0.0,0.0,tie
ROTATING_H-P,atcoder/abc381_d,0.0,0.0,tie
ROTATING_H-P,atcoder/abc386_f,-1.0,-1.0,loss
ROTATING_H-P,atcoder/abc397_b,0.0,0.0,tie
ROTATING_H-P,atcoder/arc194_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc395_e,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3690,0.0,0.0,tie
ROTATING_H-P,leetcode/3651,1.0,1.0,gain
ROTATING_H-P,leetcode/3528,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,leetcode/3657,0.0,0.0,tie
ROTATING_H-P,atcoder/abc400_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3714,0.0,0.0,tie
ROTATING_H-P,atcoder/abc396_b,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3560,0.0,0.0,tie
ROTATING_H-P,leetcode/3525,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,atcoder/abc378_e,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3591,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3688,0.0,0.0,tie
ROTATING_H-P,leetcode/3765,0.0,0.0,tie
ROTATING_H-P,atcoder/abc368_e,0.0,0.0,tie
ROTATING_H-P,atcoder/abc368_f,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/abc390_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc370_e,0.0,0.0,tie
ROTATING_H-P,atcoder/abc392_c,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,atcoder/abc375_f,0.0,0.0,tie
ROTATING_H-P,atcoder/abc387_f,0.0,0.0,tie
ROTATING_H-P,leetcode/3562,0.0,0.0,tie
ROTATING_H-P,atcoder/abc373_g,0.0,0.0,tie
ROTATING_H-P,atcoder/abc386_a,0.0,0.0,tie
ROTATING_H-P,atcoder/abc380_b,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3540,0.0,0.0,tie
ROTATING_H-P,atcoder/arc192_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3593,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3610,0.0,0.0,tie
ROTATING_H-P,leetcode/3616,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3510,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,atcoder/abc365_c,0.0,0.0,tie
ROTATING_H-P,atcoder/arc185_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3750,0.0,0.0,tie
ROTATING_H-P,atcoder/abc400_b,0.0,0.0,tie
ROTATING_H-P,leetcode/3733,0.0,0.0,tie
ROTATING_H-P,leetcode/3737,0.0,0.0,tie
ROTATING_H-P,atcoder/abc376_f,0.0,0.0,tie
ROTATING_H-P,leetcode/3771,0.0,0.0,tie
ROTATING_H-P,atcoder/abc370_d,0.0,0.0,tie
ROTATING_H-P,atcoder/abc368_d,-0.3333333333333333,-0.3333333333333333,loss
ROTATING_H-P,leetcode/3639,1.0,1.0,gain
ROTATING_H-P,atcoder/abc367_e,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,leetcode/3676,0.6666666666666666,0.6666666666666666,gain
ROTATING_H-P,leetcode/3634,0.0,0.0,tie
ROTATING_H-P,atcoder/arc190_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc389_d,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/abc378_c,0.0,0.0,tie
ROTATING_H-P,atcoder/abc366_g,0.0,0.0,tie
ROTATING_H-P,leetcode/3566,0.0,0.0,tie
ROTATING_H-P,leetcode/3587,0.3333333333333333,0.3333333333333333,gain
ROTATING_H-P,atcoder/arc192_e,0.0,0.0,tie
ROTATING_H-P,atcoder/arc189_d,0.0,0.0,tie
ROTATING_H-P,leetcode/3748,1.0,1.0,gain
ROTATING_H-P,leetcode/3799,0.0,0.0,tie
