task_id,condition,seed_index,path,sha256,sampler_identity_sha256,terminal_attempt_id,scope_complete,checkpoint_persistence_seconds,checkpoint_preparation_seconds,telemetry_seconds,progress_publish_seconds,result_materialization_seconds,identity_binding_seconds,scope,exclusions
atcoder/arc185_c,FIXED_H,1,secondary/tasks/atcoder__arc185_c/FIXED_H/seed_1/sampler/completion_timing.json,a1f8f49409e3bd25856188c9bf4f534a53f8cc45b58da1b84f1408e1ad98c44a,2cdd28f16eea22f8fdc58bb1f7ec9d0f38b91ac9c625a944eacb18ae21126e36,1789864857255322143.json,True,0.4779524393379688,0.055647118017077446,0.5087601393461227,0.5373566104099154,0.013267752714455128,0.008135790936648846,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/arc185_c,FIXED_H,2,secondary/tasks/atcoder__arc185_c/FIXED_H/seed_2/sampler/completion_timing.json,32d9796a0c33dc484a6f035479e7eaa02baefe05ddcd541efbbecd3ae892564c,0b5f2cb03e1db75bfb49d284285d0dd1fcfc07959365f33ca8627987ba318690,1789865034035018592.json,True,0.10436971485614777,0.01287083700299263,0.13000732194632292,0.1402212930843234,0.010850605554878712,0.007647525519132614,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/arc185_c,ROTATING_H,0,secondary/tasks/atcoder__arc185_c/ROTATING_H/seed_0/sampler/completion_timing.json,c5445883cd42a0f16d1936b93563249154202fe7ef6c16a5289e1093aeb6526e,e79e9c1eb8a87e61d54f3562a93cc05b5d1d68be7fe4a071a4e88e2bcca6436b,1789865077485252346.json,True,0.10054053086787462,0.011811799369752407,0.1135425353422761,0.11479077115654945,0.011602252721786499,0.007470989599823952,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/arc185_c,ROTATING_H,1,secondary/tasks/atcoder__arc185_c/ROTATING_H/seed_1/sampler/completion_timing.json,8614d3648c5627967d2d37b152da16b5da4172594c534cdec934d9dcc729962e,225771ef5d97b29853cb88b0c1d0a062783287cc276d12265f10da26cde677eb,1789865115844516166.json,True,0.08720407262444496,0.010958136059343815,0.10562660172581673,0.10033557657152414,0.01127277035266161,0.008621592074632645,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/arc185_c,ROTATING_H,2,secondary/tasks/atcoder__arc185_c/ROTATING_H/seed_2/sampler/completion_timing.json,41b28f3086503b51eb7ae81eeee8eae77b07cbe2f619ece93adb1eb110f812c3,db0002ce4f0848ea9bdfa5abd37224f6802376b244600e0b52baa28e95adb74b,1789865150556534433.json,True,0.11684865690767765,0.022127284668385983,0.11756041366606951,0.12672031670808792,0.010364977642893791,0.008002132177352905,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_M,0,secondary/tasks/atcoder__abc390_d/FIXED_M/seed_0/sampler/completion_timing.json,b4c490693f6bfa42c524244b5e03308a39d3f73ccebcba0973524ae25f123c5e,78004ee374eb2bf9a637b38bfa97bd8b7a934e0fb2b2fbb456be15e5fbf6adca,1789852756245313667.json,True,0.14822930842638016,0.017756706103682518,0.17035627830773592,0.18445153627544641,0.011291059665381908,0.00726401899009943,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_M,1,secondary/tasks/atcoder__abc390_d/FIXED_M/seed_1/sampler/completion_timing.json,bc5ad5493940feb9cd2b4670aa19747a23bfff77a4d8cbebdc63a154dee81a52,2408266dfaf63618b004c1cc6bd4513bf0d60ec173f144bd135ed94bf22d3f86,1789852816561560544.json,True,0.08628642186522484,0.009934612549841404,0.09506198111921549,0.11161602195352316,0.010204488411545753,0.007472301833331585,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_M,2,secondary/tasks/atcoder__abc390_d/FIXED_M/seed_2/sampler/completion_timing.json,b92f3a49f8d824cb7966a77d75ce4c0da202489af6e220a21df1a32ddcaa58c7,1da37c6edbf799ffdd1422f8548a528f07bf8e34db28868376e8097727834738,1789852848354684555.json,True,0.14724302012473345,0.018039239570498466,0.1825863942503929,0.1804792946204543,0.01711020153015852,0.007320273667573929,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_M,0,secondary/tasks/atcoder__abc390_d/ROTATING_M/seed_0/sampler/completion_timing.json,b105399e5d8807d273c8896358aed93da71d46a3c51033975c2ba720851e4465,20383add0fb0fe87acc387d0e089fe0217c327b4e61f03587cb0e5d04e38f6cc,1789852908477880951.json,True,0.08360678423196077,0.009882683865725994,0.09409665316343307,0.1074211485683918,0.011365965940058231,0.008072659373283386,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_M,1,secondary/tasks/atcoder__abc390_d/ROTATING_M/seed_1/sampler/completion_timing.json,e6d65dd6e2b2742f45e9680fca227117d1781d1fccbf056a5a534cb36289955e,a213e53fbe40af3d790fd2675a3b84d6875953b0cf656b43940b310af1666dd6,1789852939718704252.json,True,0.07143197394907475,0.00904144998639822,0.09874143172055483,0.09143818821758032,0.009752637706696987,0.0077218953520059586,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_M,2,secondary/tasks/atcoder__abc390_d/ROTATING_M/seed_2/sampler/completion_timing.json,fb2700e82e74cdaa11e19f9edf6f1db95ea212d4fd90acb826ec33fdeac315f5,772512136ed1682950ee3c1a187910ec41b34ac2f0675546a995f1ea97bd12b0,1789852968306611033.json,True,0.0878309728577733,0.009823882021009922,0.09083302039653063,0.0946135250851512,0.009856188669800758,0.006939608603715897,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_H,0,secondary/tasks/atcoder__abc390_d/FIXED_H/seed_0/sampler/completion_timing.json,01c5f72559212422ba1b6842c3e64273546fc0758970ac4562ee1bf5e440fe64,44e77881302a79ab569707ba920a82c37d85353abd838429e6968d712bdeafc2,1789852999847212865.json,True,0.16487832553684711,0.016992864198982716,0.1599408471956849,0.17340341303497553,0.011048659682273865,0.007157156243920326,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_H,1,secondary/tasks/atcoder__abc390_d/FIXED_H/seed_1/sampler/completion_timing.json,94be6809203e513e428705e561f8b1bfbc9db7b713d25f23f2d0e746a634d368,87b99573330a9e773a7150d7b14e9a24b6f03d15f1e238cf61afab437acea9e9,1789853056129765720.json,True,0.11414267774671316,0.013745012693107128,0.13117068726569414,0.15973240602761507,0.011387606151401997,0.007225634530186653,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,FIXED_H,2,secondary/tasks/atcoder__abc390_d/FIXED_H/seed_2/sampler/completion_timing.json,6a8a375f0e5e5284b28de48da489792f5102bb12d6f216c5641fee8630be34d4,9d1d31db385078a1ed9bf98ded903349705aca8f58bf4b0a92e78f32b14177c7,1789853101839215891.json,True,0.1402554614469409,0.016790855675935745,0.16826193127781153,0.1717932466417551,0.01130630448460579,0.007173134014010429,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_H,0,secondary/tasks/atcoder__abc390_d/ROTATING_H/seed_0/sampler/completion_timing.json,dd695d0a65c226667f91aa5d95e3bae060839cd41933f7eb60aebfa6fb6e2aca,321ab643f8276b6117d385954ee990c4f7eca617b2fef2300043515c38d5372c,1789852596015898209.json,True,0.14424135722219944,0.01616495382040739,0.17289724294096231,0.1793227605521679,0.010980924591422081,0.00742755364626646,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_H,1,secondary/tasks/atcoder__abc390_d/ROTATING_H/seed_1/sampler/completion_timing.json,7637c547042532a3b1b7cbdab3aabdcdab2f20ddc533f01e48437e30e0136e3a,fa372e99f28535db841d46e125153b18fb8866942f927fa182cc6adf5dd08eac,1789852651038685311.json,True,0.09240971319377422,0.009779260493814945,0.11154700722545385,0.09308298211544752,0.009977323934435844,0.007042665034532547,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
atcoder/abc390_d,ROTATING_H,2,secondary/tasks/atcoder__abc390_d/ROTATING_H/seed_2/sampler/completion_timing.json,a3cf82fe94f2bfe538937725a85f2a234cd2e5c7857d108c228974dce955f264,6e93148566a90cff29c48a81ca3f71ed9d3c65b1d4e6e60e1c3d42f5a883d25c,1789852682343735542.json,True,0.20519611332565546,0.022254195995628834,0.22246330697089434,0.23306142631918192,0.011535877361893654,0.007076207548379898,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_M,0,secondary/tasks/leetcode__3692/FIXED_M/seed_0/sampler/completion_timing.json,b8f21ed8ef097a55ff7c4352037d920ff6e1a22702d15ea3f7173b86b76f9dac,360ddc01eb61aaeb6913e415b26c880e9f16860a29f1556419b7b3774919271a,1789868698272843810.json,True,0.4590214565396309,0.057193503715097904,0.5447059981524944,0.5263263629749417,0.013077360577881336,0.01120811328291893,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_M,1,secondary/tasks/leetcode__3692/FIXED_M/seed_1/sampler/completion_timing.json,6c53ae1420a8f37d45603b44b635fa4667d57cf4874fb23b3c9750b4c095a5d1,487f11dc1d2c4fdb3ee33658fda43e3fd8d8ca203b87e2ab89152f5229e07805,1789868868544521171.json,True,0.29232740495353937,0.016606503166258335,0.17717421147972345,0.17936972342431545,0.012181052938103676,0.010382164269685745,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_M,2,secondary/tasks/leetcode__3692/FIXED_M/seed_2/sampler/completion_timing.json,21cd9b1c096ecbdf30a3a0b3708576625863eb27aedb2832036c35d6bcfd687a,57a95bef3a3d88209752c3071f639f417128b0864e1cf7b25177414df8f3e8a5,1789868921362005026.json,True,0.10304184909909964,0.012464185245335102,0.11667678132653236,0.1275592651218176,0.013276230543851852,0.010605650953948498,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,ROTATING_M,0,secondary/tasks/leetcode__3692/ROTATING_M/seed_0/sampler/completion_timing.json,0715aefd2b3d0ac22f6d11d14b52b4dea02f52b36d9b8681770c7bcae42c687e,34c9859bf041b6f30e7ebb52578784eb1514c729706a188ccefaa7094d783b53,1789868960181680127.json,True,0.09692716412246227,0.011999962851405144,0.11571763269603252,0.11573965195566416,0.010003652423620224,0.011070399545133114,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,ROTATING_M,1,secondary/tasks/leetcode__3692/ROTATING_M/seed_1/sampler/completion_timing.json,1c13dd8c096cb1cb10b63afa46b0f4e477462b1314a43f89639213db6eed145d,72a6b1f1a99508b828e7ceaeefbab4afcd2dbe558762ec41ea1d65e60b66761e,1789868996897417583.json,True,0.11099816299974918,0.01362521480768919,0.14215971436351538,0.13951764721423388,0.010254559107124805,0.011075577698647976,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,ROTATING_M,2,secondary/tasks/leetcode__3692/ROTATING_M/seed_2/sampler/completion_timing.json,5087c4d236ca6e4c4f4f5c2e00359720877d97c7bef7c0fec740327a39ed0fe5,79dbb5cd3b1bcd65b62c4c32e35297e6339e49965f677c94193ba89b5114b021,1789869038369316675.json,True,0.1083906153216958,0.01186369638890028,0.11729924939572811,0.10849794279783964,0.010141639038920403,0.010451661422848701,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_H,0,secondary/tasks/leetcode__3692/FIXED_H/seed_0/sampler/completion_timing.json,69c9005ecfda8cdf1de5701c294a97f327cfc9c9897dc674eca9622473f1e4f4,4569bf0090b7f64cb35c3444e4148900a4c0c68d71a136935def8e256575118f,1789869075254837418.json,True,0.0890313470736146,0.010213452391326427,0.09159175306558609,0.16453897673636675,0.009876664727926254,0.010623537935316563,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_H,1,secondary/tasks/leetcode__3692/FIXED_H/seed_1/sampler/completion_timing.json,531af746a083eb7e7911bc0478d8fe96380113368d876655eb2f407445d76bb9,dd347d9c538aafe1dd2ab575acba4de0c2ec0586709e7617776f900a38b60e40,1789869106546662627.json,True,0.12191935069859028,0.014209630899131298,0.14025948848575354,0.1392483627423644,0.012055848725140095,0.01069951243698597,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,FIXED_H,2,secondary/tasks/leetcode__3692/FIXED_H/seed_2/sampler/completion_timing.json,abaf3c86ce8806423c1ed84f7d72e38dd1ea1fd256ce7ad785a04453f60bd209,89edc6160bb8cde6997a1b1f34439fab9b7346201f923545bd9507ed16a4394b,1789869150829850570.json,True,0.1083681769669056,0.011883961968123913,0.12109910044819117,0.11004577577114105,0.012099758721888065,0.010591848753392696,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,ROTATING_H,0,secondary/tasks/leetcode__3692/ROTATING_H/seed_0/sampler/completion_timing.json,ca145b00e6d2a44cb21859f1188c3a162166ba69637047fc5c5c206930a0994e,89b0d784870590f4822e5555a87d19a4e51e96f5687db67bfe8eb91669b158b3,1789869187589950831.json,True,0.11776607856154442,0.01339354645460844,0.12706714775413275,0.14298929832875729,0.011083451099693775,0.011097543872892857,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
leetcode/3692,ROTATING_H,1,secondary/tasks/leetcode__3692/ROTATING_H/seed_1/sampler/completion_timing.json,9e6b61d6c9f9e731481f82232c23a6a3e1278e5e1beaf8ab9e73d032333e392e,47e50753afe8a5590f0e23de97af16c2e1f2dcc2e98f330ca0391817367b4e2e,1789869228553726311.json,True,0.10980146285146475,0.01356466207653284,0.1261757556349039,0.143893389031291,0.010914487764239311,0.011253326199948788,"Cumulative known measurements along this durable transaction through this snapshot. Persistence measures resume.json write(), including JSON serialization, file/directory fsync and atomic replacement. Preparation measures checkpoint assembly/logit fingerprint/hash work. Telemetry and publish measure the unchanged callback calls; identity binding is outside active time. Materialization measures record/complete receipt binding and hashing. Failed calls contribute observed time.","['Attempt and completion timing receipt writes, lock acquisition, checkpoint reads and uninstrumented setup.', 'Any call currently in progress; final checkpoint/materialization follow the result snapshot and are available only in completion_timing.json.', 'Later completed-result retrievals are separate attempts and never mutate completion_timing.json.']"
